Model,display_bronze,display_platinum,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002199705520316549,0.0,0.0,0.0,0.0,1.2520610172074649,0.0,1.5858560752367508,0.0,0.0,0.0,0.3180061468492845,3.158122944813816,3.7464425806451613
LassoRegression_Positive,0.0,0.0,0.011795142043693667,0.03534207063304143,0.0,0.0,0.0,0.21869703830936765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180061468492845,0.5838403978353872,0.4509258064516129
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017366096213017698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180061468492845,0.3181798078114147,0.4737761290322581
LassoRegression_Positive,0.0,0.0,0.0,0.10374607830989581,0.0,0.0,0.0,0.2184076033724839,0.0,0.0,0.0,0.0,1.2520610172074649,1.6356534910006792,0.0,0.0,0.0,0.0,0.3180061468492845,3.527874336739808,4.630576774193548
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265932820008797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180061468492845,0.5839389668580814,0.43774193548387097
LassoRegression_Positive,0.2447422109319258,0.0,0.010407478273847356,0.0,0.0,0.036051620612864106,0.0,0.15936287624819723,0.0,0.0,0.03082750550958654,0.0,1.2520610172074649,0.0,0.0,0.0,0.0,0.0,0.3180061468492845,2.0514588556331703,1.6364406451612903
LassoRegression_Positive,0.2447422109319258,0.0,0.010407478273847356,0.03534207063304143,0.0,0.0,0.0,0.0012735137222885248,0.0,0.0,0.0,0.0,1.2520610172074649,0.0,0.0,0.0,0.0,0.0,0.3180061468492845,1.8618324376178526,1.7090238709677419
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.036051620612864106,0.0,0.2652960631476527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180061468492845,0.6193538306098013,0.4161406451612903
LassoRegression_Positive,0.0,0.0,0.011795142043693667,0.0,0.0,0.036051620612864106,0.0,0.1281617900521281,0.0,0.0,0.03082750550958654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180061468492845,0.524842205067557,0.5355090322580646
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.03436204374908411,0.0,0.16225722561703484,0.0,0.0,0.0,0.0,1.2520610172074649,0.0,0.0,0.0,0.0,0.0,0.3180061468492845,1.7666864334228685,1.7330651612903225
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.036051620612864106,0.0,0.002141818532939775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4701915643827943,0.3180061468492845,0.8263911503778827,0.47698903225806455
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15959442419770425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180061468492845,0.4776005710469888,0.43813290322580645
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.036051620612864106,0.0,0.16115737285687656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4701915643827943,0.3180061468492845,0.9854067047018195,1.1240129032258064
LassoRegression_Positive,0.2447422109319258,0.0,0.04162991309538943,0.06904329746822685,0.0,0.0,0.0,0.17932616862819298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4701915643827943,0.3180061468492845,1.3229393013558137,1.7370026666666667
LassoRegression_Positive,0.0,0.0,0.011101310158770515,0.0,0.0,0.0,0.0,0.29348702600013077,0.3997556653238836,0.0,0.0,0.0,1.2520610172074649,0.0,1.5858560752367508,0.0,0.0,0.0,0.3180061468492845,3.8602672407762846,5.365867741935484
LassoRegression_Positive,0.2447422109319258,0.0,0.04162991309538943,0.0,0.0,0.0,0.0,0.22089674382968427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4701915643827943,0.3180061468492845,1.2954665790890783,1.4727329032258063
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32908752323683305,0.3997556653238836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4701915643827943,0.3180061468492845,1.5170408997927955,1.254127741935484
LassoRegression_Positive,0.0,0.0,0.012273323477897466,0.0,0.0,0.0,0.0,0.21852337734723748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180061468492845,0.5488028476744194,0.47141870967741933
LassoRegression_Positive,0.2447422109319258,0.0,0.041474713857972405,0.0,0.0,0.0,0.0,0.2633857925642199,0.0,0.0,0.0,0.0,1.2520610172074649,0.0,0.0,0.0,0.0,0.0,0.3180061468492845,2.1196698814108674,1.591356129032258
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635594535263502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180061468492845,0.5815656003756347,0.41303354838709677
