Model,display_bronze,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,within_Price,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Constant,y_pred,y_true
RidgeRegression,0.0,0.0,-0.014391872886761189,-0.055081012244503375,0.047996581290820094,0.07358592226032393,0.09812135795736364,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.24717923559092977,-0.0,-0.3110905454916048,-0.0,-0.0,0.0,0.0,0.10382185681529756,0.0,0.0,-0.16400350880146278,0.1849554976857698,0.0018307526914915502,0.0,2.330804240547457,2.0493700342332617,2.322008
RidgeRegression,0.0,0.0,-0.0,-0.05947082398126714,0.0,0.09977752170891371,0.09812135795736364,0.0,-0.010903599716860233,-0.0,0.0,-0.0,-0.27212905250041586,-0.13709100461345597,-0.0,-0.30973017041701967,-0.0,-0.0,0.0,0.0,0.19465338239807398,0.0,0.0,-0.08110063622050356,0.028655077106246013,0.0018307526914915502,0.0,2.330804240547457,1.8834170449600236,1.384032
RidgeRegression,0.0,0.0,-0.0,-0.07678515143620328,0.0,0.15423941897502894,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0777511578572672,-0.6728191097632644,-0.0,-0.2616521126617342,-0.0,-0.0,0.016913438756828967,0.30647657854592364,0.24690190414155774,0.23177030928491182,0.0,-0.02162683632546761,0.15630042057952379,0.009985923771772097,0.0,2.330804240547457,2.3427578665590674,2.60832
RidgeRegression,0.11004994803202874,0.0,-0.0,-0.07747695482639037,0.00580178455163759,0.0019808772692209795,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0777511578572672,-0.21307957914036016,-0.05192988086416192,-0.3390908646217171,-0.0,-0.0,0.0,0.0,0.1711649833337408,0.0,0.0,-0.0,0.0,0.01264883677757799,0.0,2.330804240547457,1.8731222332017665,1.9077760000000001
RidgeRegression,0.0,0.0,-0.0,-0.05177177903064038,0.0,0.0959869540949722,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0777511578572672,-0.5223285387452252,-0.0,-0.3108934999301897,-0.0,-0.18423922075437824,0.0,0.0,0.05382712435412548,0.0,0.0,-0.16379148099435034,0.0,0.0,0.0,2.330804240547457,1.1698426416845038,1.205984
RidgeRegression,0.11004994803202874,0.08018936910234342,-0.0,-0.07277281700990798,0.006329219510877373,0.1629454968496303,0.09812135795736364,0.0,-0.0,-0.0,0.0,-0.0,-0.19437789464315638,-0.6591446282424774,-0.0,-0.31115862375572556,-0.4386557238980672,-0.0,0.0,0.0,0.1441642299680874,0.0,0.0,-0.0,0.15630042057952379,0.0,0.0,2.330804240547457,1.4127945949979774,1.464008
RidgeRegression,0.0,0.0,-0.0,-0.025414247776183656,0.0,0.08082468363920582,0.09812135795736364,0.0,-0.0,-0.0,0.2484532153297894,-0.0,-0.11662673678589693,-0.2968574152930278,-0.0,-0.31100809905763716,-0.0,-0.0,0.0,0.0,0.21333668489823432,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,2.221633683459305,3.708952
RidgeRegression,0.0,0.0,-0.0,-0.10249181131234916,0.0,0.10672281978865175,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0777511578572672,-0.7368641497973275,-0.0,-0.30891309651872817,-0.0,-0.1844777181275231,0.0,0.0,0.10553893874546559,0.0,0.0,-0.16400350880146278,0.0,0.002829345068668761,0.0,2.330804240547457,0.9713939017355853,1.298128
RidgeRegression,0.0,0.0,-0.0,-0.06641900259312485,0.0,0.19104460774265522,0.050696034944637876,0.0,-0.0,-0.0,0.12836749458705785,-0.0,-0.0777511578572672,-0.7264784676296422,-0.0,-0.31028185555054244,-0.0,-0.0,0.0,0.0,0.263977550551925,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,1.7839594447431564,1.7501120000000001
RidgeRegression,0.0,0.08008569829548842,-0.0,-0.07523367886777109,0.04793453011914482,0.1516112768590982,0.09903837999434835,0.0,-0.011005502517952384,-0.0,0.0,-0.0,-0.23325347357178614,-0.4969837408409129,-0.0,-0.3098852335283074,-0.0,-0.0,0.0,0.0,0.14739240496763656,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,1.7305049014564435,2.541968
RidgeRegression,0.0,0.08018936910234342,-0.0,-0.0441839996160175,0.0,0.10611143791543548,0.050696034944637876,0.0,-0.005633526520377787,-0.0,0.0,-0.0,-0.03887557892862973,-0.7444803167202985,-0.0,-0.3098846451582062,-0.0,-0.0,0.0,0.0,0.11820636990168655,0.0,0.0,-0.0,0.0,0.002829345068668761,0.0,2.330804240547457,1.5457787305366995,1.281384
RidgeRegression,0.0,0.0,-0.0,-0.06857536236704329,0.0,0.18605573165720954,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.19437789464315638,-0.36107555002988717,-0.0,-0.3106831847794352,-0.0,-0.0,0.0,0.0,0.23371793887249329,0.0,0.0,-0.0,0.0807552172994206,0.005159393948748916,0.0,2.330804240547457,1.9017805305058073,0.9470240000000001
RidgeRegression,0.0,0.0,-0.0,-0.07118172750747305,0.0,0.1630433179493449,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.19437789464315638,-0.6859743071756663,-0.0,-0.3078446190198078,-0.0,-0.1844777181275231,0.0,0.0,0.11230032638415126,0.0,0.0,-0.16400350880146278,0.0,0.0,0.0,2.330804240547457,0.998288109605864,0.996424
RidgeRegression,0.11004994803202874,0.0,-0.0,-0.03048445075689057,0.006329219510877373,0.10686955143822373,0.050696034944637876,0.0,-0.0,-0.0,0.12836749458705785,-0.0,-0.11662673678589693,-0.5545954277544384,-0.0,-0.3109809120166869,-0.4386557238980672,-0.0,0.0,0.0,0.21817162659028494,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,1.4999448644385875,1.4046239999999999
RidgeRegression,0.0,0.0,-0.0,-0.035162989085666035,0.0,0.1455088858254992,0.14881739290200152,0.0,-0.01653712623723802,-0.0,0.0,-0.0,-0.11662673678589693,-0.5890412736105968,-0.0,-0.010865239692998095,-0.0,-0.0,0.12826024390595306,0.0,0.03175619069679224,0.0,0.0,-0.16400350880146278,0.0,0.0,0.0,2.330804240547457,1.8529100796638445,2.130852
RidgeRegression,0.0,0.0,-0.0,-0.07375825780015319,0.0,0.1593750267100466,0.0,0.0,-0.0,-0.0,0.0,-0.6861202479304496,-0.19437789464315638,-0.2759129562548601,-0.0,-0.3106176969246749,-0.0,-0.0,0.0,0.0,0.2385861610574652,0.0,0.0,-0.0,0.0807552172994206,0.005159393948748916,0.0,2.330804240547457,1.273892986009844,0.9708399999999999
RidgeRegression,0.11004994803202874,0.08018936910234342,-0.0,-0.07129673981164694,0.054325800801697466,0.17140702197494512,0.050696034944637876,0.0,-0.0,-0.0,0.12836749458705785,-0.6861202479304496,-0.19437789464315638,-0.3238601889290114,-0.0,-0.31013324724008706,-0.0,-0.0,0.0,0.0,0.13842381884957397,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,1.47847541028539,0.707616
RidgeRegression,0.0,0.0,-0.10913836939127239,-0.07024128047708256,0.0,0.12073569232277123,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0777511578572672,-0.7503655366153205,-0.05192988086416192,-0.3373197056156417,-0.0,-0.0,0.0,0.0,0.048909714657343686,0.0,0.0,-0.16400350880146278,0.11722531543464285,0.012815268840440857,0.0,2.330804240547457,1.0697407921804465,1.403688
RidgeRegression,0.0,0.0,-0.0,-0.05812118404646071,0.0,0.11398603644246237,0.050696034944637876,0.0,-0.0,-0.0,0.12836749458705785,-0.6861202479304496,-0.19437789464315638,-0.7496731578041416,-0.0,-0.3063320748309989,-0.0,-0.0,0.0,0.0,0.23750807592711573,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,0.866737323193524,0.883896
RidgeRegression,0.0,0.08018936910234342,-0.014391872886761189,-0.05876910595223673,0.047996581290820094,0.0809908423763379,0.09903837999434835,0.0,-0.0,-0.0,0.25077520799642294,-0.0,-0.0777511578572672,-0.2553146866222827,-0.0,-0.3108922223975055,-0.0,-0.0,0.0,0.0,0.101617770927886,0.0,0.07868256898590724,-0.0,0.0,0.0,0.0,2.330804240547457,2.35297591550547,2.8762239999999997
RidgeRegression,0.0,0.0,-0.0,-0.037551577175703496,0.0,0.061015910946994996,0.07359101846802274,0.0,-0.0,-0.0,0.0,-0.0,-0.23325347357178614,-0.06439122943965415,-0.0,-0.3068770673400019,-0.0,-0.1844777181275231,0.0,0.0,0.09013168145605031,0.0,0.0,-0.16400350880146278,0.11722531543464285,0.0,0.0,2.330804240547457,1.6822135923970365,1.38008
RidgeRegression,0.0,0.08018936910234342,-0.0,-0.07996770474922407,0.0,0.06893942002387939,0.050696034944637876,0.0,-0.0,-0.0,0.12836749458705785,-0.0,-0.23325347357178614,-0.0881052037225377,-0.0,-0.3093802984131933,-0.0,-0.0,0.0,0.0,0.21761762314594715,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,2.1659075018945817,1.912144
RidgeRegression,0.11004994803202874,0.0,-0.10913836939127239,-0.06500020827555975,0.00580178455163759,0.037856765589558396,0.09812135795736364,0.0,-0.0,-0.0,0.0,-0.0,-0.0777511578572672,-0.6125821531906848,-0.05192988086416192,-0.33918276454200363,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.16400350880146278,0.11722531543464285,0.002829345068668761,0.0,2.330804240547457,1.2831007142589446,1.095848
RidgeRegression,0.0,0.0,-0.0,-0.034425977648316376,0.0,0.10975527387980512,0.050696034944637876,0.0,-0.0,-0.0,0.0,-0.0,-0.0777511578572672,-0.7469036425594241,-0.0,-0.3086928329861897,-0.0,-0.1844777181275231,0.0,0.0,0.05595382935810818,0.0,0.0,-0.16400350880146278,0.0,0.012815268840440857,0.0,2.330804240547457,1.0437698095902659,0.8115119999999999
RidgeRegression,0.0,0.0,-0.0,-0.1274736148919142,0.0,0.15042439608615868,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.19437789464315638,-0.42892867352543623,-0.0,-0.30430158512150646,-0.0,-0.1844777181275231,0.0,0.0,0.04838537356016015,0.0,0.0,-0.16400350880146278,0.0,0.0,0.0,2.330804240547457,1.1260510150827767,0.722488
RidgeRegression,0.0,0.0,-0.0,-0.0756980785991311,0.04793453011914482,0.11251871994674308,0.07359101846802274,0.0,-0.0,-0.0,0.0,-0.6861202479304496,-0.0777511578572672,-0.645906277492459,-0.0,-0.31044052589758964,-0.0,-0.0,0.0,0.0,0.08341090081462556,0.0,0.0,-0.16379148099435034,0.11722531543464285,0.0,0.0,2.330804240547457,0.8057769565593891,0.7004400000000001
RidgeRegression,0.0,0.0,-0.0,-0.04329107753220237,0.023734573165790154,0.11183397224874068,0.09812135795736364,0.0,-0.0,-0.0,0.2484532153297894,-0.0,-0.11662673678589693,-0.5649811099221237,-0.0,-0.3107994307912891,-0.4386557238980672,-0.0,0.0,0.0,0.21036593033055828,0.0,0.0,-0.08110063622050356,0.0,0.0,0.0,2.330804240547457,1.4678585744296164,0.790296
RidgeRegression,0.0,0.08018936910234342,-0.0,-0.037665266978850004,0.0,0.19248746896344598,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.15550231571452666,-0.6034081339425619,-0.0,-0.3104769519246519,-0.0,-0.1844777181275231,0.0,0.0,0.13426796105962113,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,1.4462186529847543,1.980472
RidgeRegression,0.0,0.08018936910234342,-0.0,-0.08808190868025607,0.0,0.1224475615677771,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.19437789464315638,-0.009174019248122882,-0.0,-0.3098819420883639,-0.0,-0.0,0.0,0.0,0.1369504628692399,0.0,0.0,-0.0,0.15630042057952379,0.009985923771772097,0.0,2.330804240547457,2.235162213778214,2.902952
RidgeRegression,0.0,0.013218027874012649,-0.0,-0.048465558895428404,0.0,0.17959953907604453,0.09812135795736364,0.0,-0.0,-0.16861116183725242,0.0,-0.0,-0.0777511578572672,-0.7368641497973275,-0.0,-0.3108725178308187,-0.0,-0.0,0.0,0.0,0.2121212581897615,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,1.4912998774265454,1.404936
RidgeRegression,0.0,0.0,-0.0,-0.03629473792852624,0.006329219510877373,0.08020095985153938,0.05116982966374664,0.0,-0.0,-0.08792993299550173,0.0,-0.0,-0.0777511578572672,-0.2492563720244667,-0.0,-0.31057499729839577,-0.0,-0.09122524522789603,0.0,0.0,0.19199594918292112,0.0,0.0,-0.08110063622050356,0.0,0.0,0.0,2.330804240547457,1.7263671192039844,2.39824
RidgeRegression,0.0,0.0,-0.0,-0.05096670481920655,0.0,0.11227416719745652,0.050696034944637876,0.0,-0.0,-0.0,0.0,-0.0,-0.11662673678589693,-0.5800403490652686,-0.0,-0.3125989286372426,-0.4386557238980672,-0.0,0.0,0.0,0.23230629000899422,0.0,0.0,-0.0,0.0807552172994206,0.0,0.0,2.330804240547457,1.3079475067922846,0.9334
RidgeRegression,0.11004994803202874,0.0,-0.0,-0.04524914693646897,0.0065190960962036954,0.12401269916321098,0.09812135795736364,0.0,-0.0,-0.16861116183725242,0.0,-0.0,-0.11662673678589693,-0.6583933972323487,-0.0,-0.3113069093467274,-0.0,-0.0,0.0,0.0,0.21747171961321388,0.0,0.0,-0.08167735185584937,0.0,0.0,0.0,2.330804240547457,1.5051143574149344,2.110992
RidgeRegression,0.0,0.08018936910234342,-0.0,-0.03419650865243605,0.0,0.0806534967147051,0.050696034944637876,0.0,-0.0,-0.0,0.12836749458705785,-0.0,-0.03887557892862973,-0.6465087149384596,-0.05192988086416192,-0.3387537621255689,-0.0,-0.0,0.0,0.0,0.09846451060478201,0.0,0.0,-0.0,0.0,0.002829345068668761,0.0,2.330804240547457,1.661740046060396,1.5715439999999998
RidgeRegression,0.0,0.08018936910234342,-0.0,-0.08894027435994957,0.047996581290820094,0.10454630032000149,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0777511578572672,-0.7304596457939221,-0.0,-0.30989855308914377,-0.0,-0.0,0.0,0.0,0.09842961979411212,0.0,0.0,-0.0,0.0,0.012815268840440857,0.0,2.330804240547457,1.4677317487948924,0.796952
RidgeRegression,0.0,0.0,-0.0,-0.055885343242155563,0.0,0.11944824780246183,0.05116982966374664,0.0,-0.0,-0.0,0.12956719079815185,-0.0,-0.11662673678589693,-0.5680968145724299,-0.0,-0.31131521642140797,-0.4386557238980672,-0.09325247289962706,0.0,0.0,0.08436810037163307,0.0,0.0,-0.0829028725809592,0.0,0.0,0.0,2.330804240547457,1.0486224287829067,1.094496
RidgeRegression,0.0,0.0,-0.0,-0.03894579984321944,0.0,0.1055978771419336,0.14881739290200152,0.0,-0.0,-0.0,0.0,-0.0,-0.0777511578572672,-0.7460381690454512,-0.0,-0.310602319150253,-0.0,-0.0,0.0,0.0,0.23155704777462907,0.0,0.0,-0.0,0.15630042057952379,0.002829345068668761,0.0,2.330804240547457,1.8025688781180231,1.322984
RidgeRegression,0.0,0.08018936910234342,-0.0,-0.09700147253101885,0.0,0.1444573090035669,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.19437789464315638,-0.46095119354246816,-0.0,-0.3082261762810438,-0.0,-0.0,0.0,0.0,0.1450692595172366,0.0,0.0,-0.0,0.0807552172994206,0.005159393948748916,0.0,2.330804240547457,1.7258780524210864,1.3805999999999998
RidgeRegression,0.0,0.0,-0.05516884606591791,-0.051558550001890635,0.0,0.125088731260072,0.050696034944637876,0.0,-0.0,-0.0,0.12836749458705785,-0.0,-0.19437789464315638,-0.8521452218586444,-0.0,-0.31205824392579157,-0.0,-0.0,0.08033883409493763,0.0,0.0694463866030931,0.0,0.07868256898590724,-0.0829028725809592,0.0,0.0,0.0,2.330804240547457,1.3152126619468028,1.013584
RidgeRegression,0.0,0.08008569829548842,-0.0,-0.0815008613433296,0.0,0.14837015299215184,0.09812135795736364,0.0,-0.010903599716860233,-0.0,0.0,-0.0,-0.19437789464315638,-0.4789801947433662,-0.0,-0.3107462236976988,-0.0,-0.0,0.0,0.0,0.14867111843751757,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,1.7295437940855676,0.70096
RidgeRegression,0.0,0.0,-0.0,-0.08353463945535725,0.0,0.1442372115292089,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.15550231571452666,-0.4978576993893373,-0.0,-0.309165013196781,-0.0,-0.0,0.0,0.0,0.218900548608349,0.0,0.0,-0.0,0.19798053273406346,0.01264883677757799,0.0,2.330804240547457,1.8585117024406543,2.020928
RidgeRegression,0.0,0.0,-0.0,-0.053483008570003585,0.006329219510877373,0.10779748056168485,0.05116982966374664,0.0,-0.0,-0.0,0.0,-0.0,-0.0777511578572672,-0.7046685350775016,-0.0,-0.3100766268151382,-0.0,-0.1844777181275231,0.0,0.0,0.093660298732029,0.0,0.0,-0.16400350880146278,0.08150993895642454,0.0028557875459460386,0.0,2.330804240547457,1.179666240269269,0.7545200000000001
RidgeRegression,0.0,0.0,-0.0,-0.06488209913884899,0.0,0.11283663852081569,0.0,0.0,-0.0,-0.0,0.0,-0.6861202479304496,-0.19437789464315638,-0.6414889685574113,-0.0,-0.30999790341308,-0.0,-0.0,0.0,0.0,0.24364427034870575,0.0,0.0,-0.0,0.2370556378789444,0.015145317720521013,0.0,2.330804240547457,1.0426189913334978,0.992056
RidgeRegression,0.11004994803202874,0.0,-0.0,-0.08431552774990554,0.006329219510877373,0.10268769942542375,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.03887557892862973,-0.7280363199547957,-0.0,-0.31168619199617653,-0.0,-0.0,0.0,0.0,0.18637666342217046,0.0,0.0,-0.0,0.0,0.012815268840440857,0.0,2.330804240547457,1.586149421148891,1.3269360000000001
RidgeRegression,0.0,0.0,-0.0,-0.06205269947153671,0.024262008125029936,0.1512803307086617,0.050696034944637876,0.0,-0.0,-0.0,0.12836749458705785,-0.0,-0.19437789464315638,-0.5473254502370569,-0.0,-0.31004227530818934,-0.4386557238980672,-0.0,0.0,0.0,0.1205040237252802,0.0,0.0,-0.0829028725809592,0.0,0.0,0.0,2.330804240547457,1.170557216499159,1.0669359999999999
RidgeRegression,0.0,0.0,-0.014391872886761189,-0.05507130838149217,0.0,0.19654704460160272,0.050696034944637876,0.0,-0.0,-0.08711576694924707,0.0,-0.0,-0.19437789464315638,-0.26448870587040635,-0.0,-0.3102159364473581,-0.0,-0.0,0.0,0.0,0.117039053967716,0.0,0.07868256898590724,-0.0829028725809592,0.0,0.0,0.0,2.330804240547457,1.7652045852879406,2.8021760000000002
RidgeRegression,0.0,0.0,-0.0,-0.07985719959870763,0.0,0.1525245785283963,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.19437789464315638,-0.4434686285601961,-0.0,-0.3088197986998732,-0.0,-0.0,0.0,0.0,0.2235580498081941,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,1.6803633473821142,1.032304
RidgeRegression,0.0,0.0,-0.0911485282828209,-0.06420560488906735,0.0,0.07143385806660214,0.050696034944637876,0.0,-0.0,-0.0,0.12836749458705785,-0.0,-0.0777511578572672,-0.260161338300537,-0.0,-0.3107241997505225,-0.0,-0.0,0.0,0.0,0.05920842038488741,0.0,0.0,-0.16400350880146278,0.0,0.0,0.0,2.330804240547457,1.6725157106489648,1.8264479999999998
RidgeRegression,0.0,0.08018936910234342,-0.0,-0.06216745202664137,0.047996581290820094,0.11285766548617474,0.05116982966374664,0.0,-0.0,-0.0,0.12956719079815185,-0.0,-0.0777511578572672,-0.7340946345526124,-0.0,-0.30912566472923103,-0.0,-0.0,0.0,0.0,0.14945605336609205,0.0,0.0,-0.0,0.0,0.0026878000432433297,0.0,2.330804240547457,1.7215898211322773,2.1398
RidgeRegression,0.0,0.0,-0.0,-0.04365460475252468,0.0,0.11797224625583326,0.09812135795736364,0.0,-0.008177699787645175,-0.0,0.0,-0.0,-0.0777511578572672,-0.7571162300243169,-0.05192988086416192,-0.33970260318734596,-0.0,-0.0,0.0,0.30647657854592364,0.17982842688059508,0.0,0.0,-0.01982459996501197,0.0,0.002829345068668761,0.0,2.330804240547457,1.7378754188175676,2.102048
RidgeRegression,0.0,0.08008569829548842,-0.0,-0.054074741518705,0.0,0.15908156341090277,0.09812135795736364,0.0,-0.010903599716860233,-0.0,0.0,-0.0,-0.23325347357178614,-0.11925885621181506,-0.0,-0.3096186057202224,-0.0,-0.0,0.0,0.0,0.1350015889102563,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,2.0759851723820795,2.562976
RidgeRegression,0.0,0.08018936910234342,-0.0,-0.0771456519121347,0.0,0.1474897630947201,0.050696034944637876,0.0,-0.0,-0.0,0.12836749458705785,-0.0,-0.19437789464315638,-0.41525419200464925,-0.0,-0.30828962045730374,-0.0,-0.0,0.0,0.0,0.14441522255714273,0.0,0.0,-0.0,0.0,0.0,0.0,2.330804240547457,1.886894765816115,0.8810879999999999
RidgeRegression,0.0,0.0,-0.0,-0.03937484335313481,0.006329219510877373,0.09679397816761773,0.14881739290200152,0.0,-0.0,-0.0,0.0,-0.0,-0.0777511578572672,-0.6742038673856223,-0.0,-0.31097906279025844,-0.0,-0.030408415075965332,0.0,0.0,0.09541117931730993,0.0,0.0,-0.16400350880146278,0.0807552172994206,0.002829345068668761,0.0,2.330804240547457,1.4650197175496422,1.03844
RidgeRegression,0.0,0.039654083622037956,-0.0,-0.054010178630515236,0.0,0.05490209221483125,0.07359101846802274,0.0,-0.0,-0.0,0.0,-0.0,-0.27212905250041586,-0.033753467044979384,-0.0,-0.309657490456052,-0.0,-0.0,0.0,0.0,0.22338443361473015,0.0,0.0,-0.0,0.11722531543464285,0.0,0.0,2.330804240547457,2.1700109952697595,2.18192
RidgeRegression,0.0,0.0,-0.0,-0.0,0.0,0.11974445374926107,0.14855756999152253,0.0,-0.01082207747598651,-0.08792993299550173,0.0,-0.6861202479304496,-0.19437789464315638,-0.7015528304271962,-0.0,-0.3108376685478853,-0.0,-0.0,0.0648348485678444,0.0,0.15386770142530526,0.0,0.0,-0.16400350880146278,0.0,0.0,0.0,2.330804240547457,0.6621646534597518,0.743912
