Model,display_bronze,display_platinum,within_promo_ins,within_display_gold,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.02002130088652352,-0.0,0.0,0.15899481788396985,0.0,-0.10823778375381918,-0.0,0.0,-0.0,1.093833862148881,0.006077545666744411,0.0,0.0,0.0,0.0,0.7751086352884698,1.9457983781207693,1.274798064516129
SGDRegression,-0.02053094271279605,0.0,-0.004952105357085868,-0.0,-0.0,-0.0,0.017665853723403107,-0.0,0.0,0.25550494167011745,0.0,-0.12816584707962492,-0.0,0.0,-0.0,1.093833862148881,0.0,0.0,0.003426253361449962,0.0,0.0,0.7751086352884698,1.9918906510428145,1.4181354838709679
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.054175284751769526,-0.0,0.0,0.25056721440664004,0.0,-0.13342496081198071,-0.12281729318168515,0.0,-0.0,1.093833862148881,0.006077545666744411,0.0,0.0,0.0,0.0,0.7751086352884698,1.923520288268839,1.4017090322580645
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.004783815807377504,-0.0,0.10717284592197884,-0.0,0.0,0.008618578496251427,0.0,-0.24241012053521419,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751086352884698,0.6437061233641084,0.8983935483870968
SGDRegression,-0.0,0.0,-0.004952105357085868,-0.0,-0.004783815807377504,-0.0811373775956021,0.0,-0.0,0.0,0.09076440478864685,0.10500777291729663,-0.41671063906933237,-0.0,0.0,-0.0,0.0,0.0,0.0,0.004568337815266615,0.0,0.0,0.7751086352884698,0.4678652129802821,0.45546
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.08115828083970003,0.0,-0.19313102776749166,-0.0,0.0,-0.0,1.093833862148881,0.0,0.49431230753273325,0.012848450105437361,0.0,0.0,0.7751086352884698,2.26413050814773,1.8017851612903226
SGDRegression,-0.0,0.8071228876360164,-0.0,-0.0,-0.0,-0.014265912544281686,0.0,-0.0,0.0,0.25245252845269495,0.0,-0.004512209929543676,-0.0,0.0,-0.0,1.093833862148881,0.0,0.0,0.0,0.0,0.0,0.7751086352884698,2.9097397910522367,3.280785806451613
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.15666061954123503,0.0,-0.019751301456305007,-0.0,0.0,-0.0,1.093833862148881,0.0,0.49431230753273325,0.004853858928720781,0.0,0.0,0.7751086352884698,2.505017981983735,4.289358064516129
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.2620586524016418,0.0,-0.12409630452710298,-0.12281729318168515,0.0,-0.0,1.093833862148881,0.006077545666744411,0.0,0.004853858928720781,0.0,0.0,0.7751086352884698,1.8950189567256697,1.9346122580645162
SGDRegression,-0.0,0.0,-0.022430124264447765,-0.0,-0.0,-0.0,0.10717284592197884,-0.0,0.0,0.25442761935808594,0.0,-0.3248902741026689,-0.0,0.0,-0.0,0.0,0.0,0.0,0.004568337815266615,0.0,0.0,0.7751086352884698,0.7939570400166847,0.4941116129032258
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.2499387763912883,0.0,-0.07912740278980084,-0.12281729318168515,0.0,-0.0,1.093833862148881,0.006077545666744411,0.0,0.004853858928720781,0.0,0.0,0.7751086352884698,1.9278679824526184,1.6417329032258066
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.09112351222599052,0.0,-0.20582428232340222,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.06382008593870271,0.0,0.7751086352884698,0.7242279511297609,0.9674232258064517
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0928292725533736,0.0,-0.1308893305883719,-0.0,0.0,-0.0,1.093833862148881,0.006077545666744411,0.0,0.0,0.12625277870482496,0.0,0.7751086352884698,1.9632127637739218,1.8187993548387096
SGDRegression,-0.0,0.8071228876360164,-0.0,-0.0,-0.0,-0.0,0.05299756117020932,-0.0,0.0,0.17003737158229182,0.0,-0.024128409099532778,-0.0,0.0,-0.0,1.093833862148881,0.0,0.0,0.003426253361449962,0.0,0.0,0.7751086352884698,2.878398162087785,3.6811787096774196
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.10243539650232054,0.0,-0.3652630274609537,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751086352884698,0.5122810043298367,0.4648309677419355
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.015157532078299295,0.0,-0.0,0.0,0.25200364415601517,0.0,-0.21236313864910736,-0.0,0.1363653999739457,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751086352884698,0.935957008691024,0.7325251612903226
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.06776308458533803,0.0,-0.0,0.0,0.178655950078543,0.0,-0.08611473235049805,-0.0,0.0,-0.0,1.093833862148881,0.006077545666744411,0.0,0.0,0.0,0.0,0.7751086352884698,1.8997981762468021,1.558323870967742
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.14911936335701523,0.0,-0.2988329286613345,-0.0,0.13687568212220835,-0.0,0.0,0.0,0.0,0.0,0.02081089758870741,0.0,0.7751086352884698,0.7830816496950663,0.43245225806451615
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.006354641875121638,-0.0,0.10717284592197884,-0.004241547660362635,0.0,0.13637104933131014,0.0,-0.2787330425198319,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751086352884698,0.7293232984864426,0.3697225806451613
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.03305149791591577,0.25092632184398367,0.0,-0.12108417543372094,-0.0,0.0,-0.0,1.093833862148881,0.006077545666744411,0.0,0.0,0.0,0.0,0.7751086352884698,2.0379136874302737,1.2847283870967743
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.041117801575865635,0.0,-0.14746329796630397,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751086352884698,0.6687631388980315,1.0833335483870967
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.17093514017565137,0.0,-0.09805693573329327,-0.0,0.0,-0.0,1.093833862148881,0.006077545666744411,0.0,0.0,0.0,0.0,0.7751086352884698,1.9478982475464535,1.6614729032258064
SGDRegression,-0.02053094271279605,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.24081445492077766,0.0,-0.2654388798595213,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.12625277870482496,0.14142387906910658,0.7751086352884698,0.9976299254108617,1.0535033333333332
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.005566165278829037,0.0,-0.05369119910334454,-0.0,0.0,-0.0,1.093833862148881,0.0,0.49431230753273325,0.004853858928720781,0.0,0.0,0.7751086352884698,2.3199836300742893,3.2061
SGDRegression,-0.02053094271279605,0.0,-0.0,-0.0,-0.001700912287067557,-0.0,0.0,-0.0,0.0,0.043272446199928497,0.0,-0.07690566617423332,-0.0,0.0,-0.0,1.093833862148881,0.0,0.0,0.02760581279796827,0.1270059349985115,0.0,0.7751086352884698,1.9676891702596624,1.766436129032258
SGDRegression,-0.0,0.0,-0.022430124264447765,-0.0,-0.004783815807377504,-0.0811373775956021,0.0,-0.0,0.0,0.2662781647904316,0.10500777291729663,-0.39243751566978163,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751086352884698,0.6456057396589892,0.6870148387096775
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.08519823950981781,0.0,-0.1748121763426443,-0.0,0.0,-0.0,1.093833862148881,0.006077545666744411,0.0,0.0,0.0,0.0,0.7751086352884698,1.7854061062712687,1.339170322580645
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.08151738827704381,0.0,-0.2816140059074029,-0.0,0.13687568212220835,-0.0,0.0,0.0,0.0,0.004992540612398517,0.0,0.0,0.7751086352884698,0.7168802403927177,0.4680606451612903
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.05299756117020932,-0.0,0.0,0.08528801636915367,0.0,-0.07305128805353897,-0.0,0.0,-0.0,1.093833862148881,0.0,0.49431230753273325,0.01313397121889152,0.0,0.0,0.7751086352884698,2.4416230656747997,3.8301393548387095
SGDRegression,-0.02053094271279605,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.26609861107175964,0.0,-0.22428532894011344,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.14142387906910658,0.7751086352884698,0.9378148537764266,1.2115309677419355
SGDRegression,-0.0,0.0,-0.0,-0.0,-0.004783815807377504,-0.0,0.0,-0.0,0.0,0.09633057006747564,0.0,-0.16506353835778462,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.12625277870482496,0.0,0.7751086352884698,0.8278446298956084,0.8198329032258064
